primary_artist,Year,Title,artist_list,is_first_appearance,total_appearances,record_label,album_year,record_label_list,decade,is_major_label,No.,reappearance_count,sqrt_reappearance,reappears_after_first,clean_title,lastfm_genre,lastfm_top_tag,duration_sec,search_artist,new_lastfm_genre
ilovemakonnen,2015,"""Tuesday""","[""ilovemakonnen"",""drake""]",TRUE,1,OVO Sound,2014-09-01,OVO Sound,2010,TRUE,82,0,0,FALSE,Tuesday,Unknown,NA,321.987,ilovemakonnen & drake,NA
ilovememphis,2015,"""Hit the Quan""","""ilovememphis""",TRUE,1,"Records Label, LLC",2015-10-09,"Records Label, LLC",2010,FALSE,83,0,0,FALSE,Hit the Quan,Unknown,American,181.08,ilovememphis,NA
george ezra,2015,"""Budapest""","""george ezra""",TRUE,1,Columbia,2013-11-03,Columbia,2010,FALSE,89,0,0,FALSE,Budapest,Folk,Folk,200.733,george ezra,Folk
ella henderson,2015,"""Ghost""","""ella henderson""",TRUE,1,Syco Music,2014-06-08,Syco Music,2010,FALSE,93,0,0,FALSE,Ghost,Pop,Pop,213.213,ella henderson,Pop
alessia cara,2015,"""Here""","""alessia cara""",TRUE,3,"EP Entertainment, LLC / Def Jam",2015-11-13,"EP Entertainment, LLC; Def Jam",2010,FALSE,94,2,1.4142135623730951,TRUE,Here,Pop,Soul,199.453,alessia cara,Pop
mr probz,2015,"""Waves (Robin Schulz Remix)""","""mr probz""",TRUE,1,Left Lane Recordings,2013-11-22,Left Lane Recordings,2010,FALSE,95,0,0,FALSE,Waves (Robin Schulz Remix),Pop,Deep House,190.846,mr probz,NA
nicky jam,2015,"""El Perdón""","[""nicky jam"",""enrique iglesias""]",TRUE,2,Sony Music Latin,2017-01-20,Sony Music Latin,2010,FALSE,96,1,1,TRUE,El Perdón,Unknown,Featuring,205.906,nicky jam & enrique iglesias,NA
twenty one pilots,2016,"""Stressed Out""","""twenty one pilots""",TRUE,4,Fueled By Ramen,2015-05-15,Fueled By Ramen,2010,FALSE,5,3,1.7320508075688772,TRUE,Stressed Out,Rap,Indie Pop,202.333,twenty one pilots,NA
desiigner,2016,"""Panda""","""desiigner""",TRUE,2,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,2016-02-26,Getting Out Our Dreams Inc. (G.O.O.D.) Music; IDJ,2010,FALSE,6,1,1,TRUE,Panda,Rap,2016,246.761,desiigner,NA
the chainsmokers,2016,"""Don't Let Me Down""","[""the chainsmokers"",""daya""]",TRUE,6,Disruptor Records/Columbia,2016-02-05,Disruptor Records; Columbia,2010,FALSE,8,5,2.23606797749979,TRUE,Don't Let Me Down,Unknown,NA,208.373,the chainsmokers & daya,NA
lukas graham,2016,"""7 Years""","""lukas graham""",TRUE,1,Warner Records,2016-04-01,Warner Records,2010,FALSE,12,0,0,FALSE,7 Years,Pop,Worst Song Ever,237.3,lukas graham,Pop
dnce,2016,"""Cake by the Ocean""","""dnce""",TRUE,1,Kidz Bop,2016-01-01,Kidz Bop,2010,FALSE,18,0,0,FALSE,Cake by the Ocean,Pop,Pop,219.146,dnce,Pop
g-eazy,2016,"""Me, Myself & I""","[""g-eazy"",""bebe rexha""]",TRUE,3,BPG/RVG/RCA Records,2015-12-04,BPG; RVG; RCA Records,2010,TRUE,19,2,1.4142135623730951,TRUE,"Me, Myself & I",Unknown,Electronica Influences,251.466,g-eazy & bebe rexha,NA
zayn,2016,"""Pillowtalk""","""zayn""",TRUE,2,RCA Records Label,2016-02-25,RCA Records Label,2010,FALSE,22,1,1,TRUE,Pillowtalk,Pop,Pop,202.746,zayn,Pop
future,2016,"""Low Life""","[""future"",""the weeknd""]",TRUE,9,Epic/Freebandz/A1,2016-04-13,Epic; Freebandz; A1,2010,TRUE,30,8,2.8284271247461903,TRUE,Low Life,Unknown,NA,313.546,future & the weeknd,NA
p!nk,2016,"""Just Like Fire""","""p!nk""",TRUE,2,RCA Records/Walt Disney Records,2016-04-15,RCA Records; Walt Disney Records,2010,TRUE,33,1,1,TRUE,Just Like Fire,Unknown,Soundtrack,215.413,p!nk,NA
dram,2016,"""Broccoli""","[""dram"",""lil yachty""]",TRUE,2,Rhino Atlantic,2000,Rhino Atlantic,2010,FALSE,34,1,1,TRUE,Broccoli,Unknown,NA,225.205,dram & lil yachty,NA
bryson tiller,2016,"""Don't""","""bryson tiller""",TRUE,3,TrapSoul/RCA Records,2015-10-02,TrapSoul; RCA Records,2010,TRUE,35,2,1.4142135623730951,TRUE,Don't,Rnb,Rnb,198.293,bryson tiller,Rnb
gnash,2016,"""I Hate U, I Love U""","[""gnash"",""olivia o'brien""]",TRUE,1,SONIC GROOVE,2012-02-29,SONIC GROOVE,2010,FALSE,38,0,0,FALSE,"I Hate U, I Love U",Unknown,NA,251.033,gnash & olivia o'brien,NA
james bay,2016,"""Let It Go""","""james bay""",TRUE,1,Universal Records,2014-12-15,Universal Records,2010,FALSE,44,0,0,FALSE,Let It Go,Unknown,Indie Pop,285.866,james bay,NA
zara larsson,2016,"""Never Forget You""","[""zara larsson"",""mnek""]",TRUE,1,Legacy Recordings,2016-12-30,Legacy Recordings,2010,FALSE,46,0,0,FALSE,Never Forget You,Pop,Dance,213.427,zara larsson & mnek,Pop
kent jones,2016,"""Don't Mind""","""kent jones""",TRUE,1,Broken Bow Records,2010-11-02,Broken Bow Records,2010,FALSE,48,0,0,FALSE,Don't Mind,Pop,Hiphop,198.236,kent jones,Pop
kiiara,2016,"""Gold""","""kiiara""",TRUE,1,Atlantic Records,2016-03-22,Atlantic Records,2010,FALSE,52,0,0,FALSE,Gold,Electronic,Electronic,225.882,kiiara,Electronic
kevin gates,2016,"""2 Phones""","""kevin gates""",TRUE,2,Duetti,2013-03-12,Duetti,2010,FALSE,57,1,1,TRUE,2 Phones,Rap,Rap,240,kevin gates,Rap
flume,2016,"""Never Be Like You""","[""flume"",""kai""]",TRUE,1,Mom+Pop,2016-01-16,Mom+Pop,2010,FALSE,60,0,0,FALSE,Never Be Like You,Unknown,NA,234.909,flume & kai,NA
post malone,2016,"""White Iverson""","""post malone""",TRUE,18,Universal Records,2016-12-09,Universal Records,2010,FALSE,65,17,4.123105625617661,TRUE,White Iverson,Rap,Hip-Hop,256.532,post malone,Rap
yo gotti,2016,"""Down in the DM""","[""yo gotti"",""nicki minaj""]",TRUE,2,Epic/CMG,2016-02-19,Epic; CMG,2010,TRUE,69,1,1,TRUE,Down in the DM,Unknown,NA,259.072,yo gotti & nicki minaj,NA
tory lanez,2016,"""Luv""","""tory lanez""",TRUE,2,Benny Blanco Major,2016-08-19,Benny Blanco Major,2010,FALSE,70,1,1,TRUE,Luv,Rnb,Hip-Hop,228.64,tory lanez,Rnb
travis scott,2016,"""Antidote""","""travis scott""",TRUE,7,Cactus Jack / Epic,2015-09-04,Cactus Jack; Epic,2010,TRUE,75,6,2.449489742783178,TRUE,Antidote,Rap,Trap,262.693,travis scott,Rap
ruth b,2016,"""Lost Boy""","""ruth b""",TRUE,1,Columbia,2015-08-21,Columbia,2010,FALSE,76,0,0,FALSE,Lost Boy,Pop,Canadian,276.066,ruth b,Pop
daya,2016,"""Sit Still, Look Pretty""","""daya""",TRUE,2,Artbeatz - Daya,2016-08-30,Artbeatz - Daya,2010,FALSE,78,1,1,TRUE,"Sit Still, Look Pretty",Pop,Pop,207.761,daya,Pop
hailee steinfeld,2016,"""Starving""","[""hailee steinfeld"",""grey"",""zedd""]",TRUE,2,Universal Records,2016-07-22,Universal Records,2010,FALSE,94,1,1,TRUE,Starving,Unknown,NA,181.88,hailee steinfeld & grey & zedd,NA
luis fonsi,2017,"""Despacito (Remix)""","[""luis fonsi"",""daddy yankee"",""justin bieber""]",TRUE,1,Musicom,2017,Musicom,2010,FALSE,2,0,0,FALSE,Despacito (Remix),Unknown,NA,228.826,luis fonsi & daddy yankee & justin bieber,NA
migos,2017,"""Bad and Boujee""","[""migos"",""lil uzi vert""]",TRUE,6,Quality Control Music,2016-10-28,Quality Control Music,2010,FALSE,6,5,2.23606797749979,TRUE,Bad and Boujee,Unknown,NA,343.15,migos & lil uzi vert,NA
james arthur,2017,"""Say You Won't Let Go""","""james arthur""",TRUE,1,Columbia,2016-09-09,Columbia,2010,FALSE,11,0,0,FALSE,Say You Won't Let Go,Pop,Pop,211.466,james arthur,Pop
lil uzi vert,2017,"""XO Tour Llif3""","""lil uzi vert""",TRUE,2,Generation Now/Atlantic,2017-08-25,Generation Now; Atlantic,2010,FALSE,13,1,1,TRUE,XO Tour Llif3,Rap,Myspotigrambot,182.706,lil uzi vert,NA
french montana,2017,"""Unforgettable""","[""french montana"",""swae lee""]",TRUE,1,Coke Boys Music Group,2011-02-16,Coke Boys Music Group,2010,FALSE,15,0,0,FALSE,Unforgettable,Unknown,NA,233.901,french montana & swae lee,NA
khalid,2017,"""Location""","""khalid""",TRUE,7,"Right Hand Music Group, LLC/RCA Records",2017-03-17,"Right Hand Music Group, LLC; RCA Records",2010,TRUE,21,6,2.449489742783178,TRUE,Location,Rnb,Soul,219.08,khalid,Rnb
cardi b,2017,"""Bodak Yellow""","""cardi b""",TRUE,10,Atlantic/KSR,2018-04-05,Atlantic; KSR,2010,FALSE,24,9,3,TRUE,Bodak Yellow,Rap,Trap,223.712,cardi b,Rap
childish gambino,2017,"""Redbone""","""childish gambino""",TRUE,2,Glassnote - VMG,2011-11-15,Glassnote - VMG,2010,FALSE,25,1,1,TRUE,Redbone,Rnb,Psychedelic Soul,326.933,childish gambino,NA
kygo,2017,"""It Ain't Me""","[""kygo"",""selena gomez""]",TRUE,1,Interscope,2017-02-17,Interscope,2010,FALSE,27,0,0,FALSE,It Ain't Me,Electronic,Dance,220.78,kygo & selena gomez,Electronic
kyle,2017,"""iSpy""","[""kyle"",""lil yachty""]",TRUE,1,independently popular.,2016-12-02,independently popular.,2010,FALSE,28,0,0,FALSE,iSpy,Unknown,NA,253.106,kyle & lil yachty,NA
julia michaels,2017,"""Issues""","""julia michaels""",TRUE,1,Universal Music LLC,2012-01-01,Universal Music LLC,2010,FALSE,29,0,0,FALSE,Issues,Pop,2017,176.32,julia michaels,Pop
logic,2017,"""1-800-273-8255""","[""logic"",""alessia cara"",""khalid""]",TRUE,2,Def Jam Recordings,2017-05-05,Def Jam Recordings,2010,TRUE,31,1,1,TRUE,1-800-273-8255,Unknown,NA,250.173,logic & alessia cara & khalid,NA
niall horan,2017,"""Slow Hands""","""niall horan""",TRUE,1,Capitol Records (US1A),2017-05-04,Capitol Records (US1A),2010,FALSE,32,0,0,FALSE,Slow Hands,Pop,Pop,188.174,niall horan,Pop
liam payne,2017,"""Strip That Down""","[""liam payne"",""quavo""]",TRUE,1,Capitol Records UK / EMI,2017-05-18,Capitol Records UK; EMI,2010,FALSE,36,0,0,FALSE,Strip That Down,Unknown,NA,202.061,liam payne & quavo,NA
machine gun kelly,2017,"""Bad Things""","[""machine gun kelly"",""camila cabello""]",TRUE,2,Bad Boy / Interscope,2017-05-12,Bad Boy; Interscope,2010,FALSE,41,1,1,TRUE,Bad Things,Pop,Hip Hop,239.293,machine gun kelly & camila cabello,Pop
portugal. the man,2017,"""Feel It Still""","""portugal. the man""",TRUE,2,Polyvinyl Records,2017-04-07,Polyvinyl Records,2010,FALSE,45,1,1,TRUE,Feel It Still,Pop,Pop,163.253,portugal. the man,Pop
21 savage,2017,"""Bank Account""","""21 savage""",TRUE,3,"Slaughter Gang, LLC/Epic Records",2017-07-06,"Slaughter Gang, LLC; Epic Records",2010,FALSE,48,2,1.4142135623730951,TRUE,Bank Account,Rap,Myspotigrambot,220.306,21 savage,Rap
j balvin,2017,"""Mi Gente""","[""j balvin"",""willy william"",""beyoncé""]",TRUE,2,UMLE - Latino,2017-06-30,UMLE - Latino,2010,FALSE,50,1,1,TRUE,Mi Gente,Unknown,NA,189.44,j balvin & willy william & beyoncé,NA
kodak black,2017,"""Tunnel Vision""","""kodak black""",TRUE,3,Dollaz N Dealz,2015-12-26,Dollaz N Dealz,2010,FALSE,55,2,1.4142135623730951,TRUE,Tunnel Vision,Unknown,Myspotigrambot,268.186,kodak black,NA
brett young,2017,"""In Case You Didn't Know""","""brett young""",TRUE,2,"Big Machine Label Group, LLC",2017-02-10,"Big Machine Label Group, LLC",2010,FALSE,57,1,1,TRUE,In Case You Didn't Know,Country,Country,224.853,brett young,Country
halsey,2017,"""Now or Never""","""halsey""",TRUE,4,Astralwerks (ASW),2017-06-02,Astralwerks (ASW),2010,FALSE,59,3,1.7320508075688772,TRUE,Now or Never,Pop,Pop,214.801,halsey,Pop
aminé,2017,"""Caroline""","""aminé""",TRUE,1,Universal Records,2017-07-28,Universal Records,2010,FALSE,60,0,0,FALSE,Caroline,Pop,Pop Rap,209.64,aminé,Pop
ayo,2017,"""Rolex""","[""ayo"",""teo""]",TRUE,1,SHONUFF DIGITAL MEDIA,2017-03-03,SHONUFF DIGITAL MEDIA,2010,FALSE,61,0,0,FALSE,Rolex,Rap,Rap,238.586,ayo & teo,Rap
zay hilfigerrr,2017,"""Juju on That Beat (TZ Anthem)""","[""zay hilfigerrr"",""zayion mccall""]",TRUE,1,"Tha Lights Global, INC/Atlantic Recording Corp",2016-09-30,"Tha Lights Global, INC; Atlantic Recording Corp",2010,FALSE,63,0,0,FALSE,Juju on That Beat (TZ Anthem),Unknown,NA,144.244,zay hilfigerrr & zayion mccall,NA
kane brown,2017,"""What Ifs""","[""kane brown"",""lauren alaina""]",TRUE,9,1st & 15th/Atlantic,2011-03-04,1st & 15th; Atlantic,2010,FALSE,72,8,2.8284271247461903,TRUE,What Ifs,Unknown,NA,188.253,kane brown & lauren alaina,NA
jon bellion,2017,"""All Time Low""","""jon bellion""",TRUE,1,The Orchard,2002-10-29,The Orchard,2010,FALSE,75,0,0,FALSE,All Time Low,Electronic,Electronic,217.603,jon bellion,Electronic
luke combs,2017,"""Hurricane""","""luke combs""",TRUE,17,River House Artists/Columbia Nashville,2017-06-02,River House Artists; Columbia Nashville,2010,FALSE,76,16,4,TRUE,Hurricane,Country,Country,222.533,luke combs,Country
playboi carti,2017,"""Magnolia""","""playboi carti""",TRUE,1,AWGE Label,2017-04-14,AWGE Label,2010,FALSE,79,0,0,FALSE,Magnolia,Rap,Trap,181.812,playboi carti,Rap
sza,2017,"""Love Galore""","[""sza"",""travis scott""]",TRUE,9,Top Dawg Entertainment/RCA Records,2017-06-09,Top Dawg Entertainment; RCA Records,2010,TRUE,80,8,2.8284271247461903,TRUE,Love Galore,Unknown,NA,275.08,sza & travis scott,NA
a boogie wit da hoodie,2017,"""Drowning""","[""a boogie wit da hoodie"",""kodak black""]",TRUE,3,ZR64,2014,ZR64,2010,FALSE,81,2,1.4142135623730951,TRUE,Drowning,Unknown,NA,209.269,a boogie wit da hoodie & kodak black,NA
gucci mane,2017,"""Both""","[""gucci mane"",""drake""]",TRUE,4,RBC Records,2006-10-11,RBC Records,2010,FALSE,83,3,1.7320508075688772,TRUE,Both,Unknown,NA,190.311,gucci mane & drake,NA
harry styles,2017,"""Sign of the Times""","""harry styles""",TRUE,6,Columbia,2017-05-12,Columbia,2010,FALSE,87,5,2.23606797749979,TRUE,Sign of the Times,Rock,Rock,340.706,harry styles,Rock
marian hill,2017,"""Down""","""marian hill""",TRUE,1,Photo Finish / Republic Records,2016-06-20,Photo Finish; Republic Records,2010,TRUE,90,0,0,FALSE,Down,Electronic,Electronic,197.773,marian hill,Electronic
cheat codes,2017,"""No Promises""","[""cheat codes"",""demi lovato""]",TRUE,1,300 Entertainment,2017-03-31,300 Entertainment,2010,FALSE,91,0,0,FALSE,No Promises,Electronic,Electronic,222.786,cheat codes & demi lovato,Electronic
dustin lynch,2017,"""Small Town Boy""","""dustin lynch""",TRUE,1,Broken Bow Records,2014-09-09,Broken Bow Records,2010,FALSE,94,0,0,FALSE,Small Town Boy,Unknown,Racist Country,205.733,dustin lynch,NA
yfn lucci,2017,"""Everyday We Lit""","[""yfn lucci"",""pnb rock""]",TRUE,1,Think It's A Game Records,2016-02-17,Think It's A Game Records,2010,FALSE,95,0,0,FALSE,Everyday We Lit,Unknown,NA,197.17,yfn lucci & pnb rock,NA
camila cabello,2017,"""Havana""","[""camila cabello"",""young thug""]",TRUE,5,Syco Music/Epic,2017-11-12,Syco Music; Epic,2010,TRUE,96,4,2,TRUE,Havana,Unknown,NA,217.306,camila cabello & young thug,NA
blackbear,2017,"""Do Re Mi""","""blackbear""",TRUE,2,Motown,1970-05-08,Motown,2010,FALSE,98,1,1,TRUE,Do Re Mi,Rap,Rap,212.027,blackbear,Rap
xxxtentacion,2017,"""Look at Me!""","""xxxtentacion""",TRUE,4,Bad Vibes Forever / EMPIRE,2017-02-20,Bad Vibes Forever; EMPIRE,2010,FALSE,99,3,1.7320508075688772,TRUE,Look at Me!,Rap,Trap,126.345,xxxtentacion,NA
bebe rexha,2018,"""Meant to Be""","[""bebe rexha"",""florida georgia line""]",TRUE,1,Warner Records,2017-08-11,Warner Records,2010,FALSE,3,0,0,FALSE,Meant to Be,Unknown,Repetitive,164.205,bebe rexha & florida georgia line,NA
juice wrld,2018,"""Lucid Dreams""","""juice wrld""",TRUE,6,Juice WRLD Mixtape / ISR P&D,2018-05-04,Juice WRLD Mixtape; ISR P&D,2010,FALSE,12,5,2.23606797749979,TRUE,Lucid Dreams,Rap,Myspotigrambot,239.835,juice wrld,Rap
ella mai,2018,"""Boo'd Up""","""ella mai""",TRUE,3,10 Summers / Interscope PS,2017-02-22,10 Summers; Interscope PS,2010,FALSE,15,2,1.4142135623730951,TRUE,Boo'd Up,Rnb,British,256.063,ella mai,Rnb
dua lipa,2018,"""New Rules""","""dua lipa""",TRUE,10,Warner Records,2017-06-02,Warner Records,2010,FALSE,16,9,3,TRUE,New Rules,Pop,Pop,209.32,dua lipa,Pop
bazzi,2018,"""Mine""","""bazzi""",TRUE,2,ZZZ Entertainment,2018-01-25,ZZZ Entertainment,2010,FALSE,21,1,1,TRUE,Mine,Pop,Pop,131.064,bazzi,Pop
blocboy jb,2018,"""Look Alive""","[""blocboy jb"",""drake""]",TRUE,1,HOMEGROWN MAFIA S.A. DE C.V./Sony Music México-Latin,2017-10-25,HOMEGROWN MAFIA S.A. DE C.V.; Sony Music México-Latin,2010,FALSE,23,0,0,FALSE,Look Alive,Unknown,NA,181.414,blocboy jb & drake,NA
lil baby,2018,"""Yes Indeed""","[""lil baby"",""drake""]",TRUE,11,"Quality Control Music, LLC",2018-05-18,"Quality Control Music, LLC",2010,FALSE,25,10,3.1622776601683795,TRUE,Yes Indeed,Rap,Rap,142.273,lil baby & drake,Rap
marshmello,2018,"""Friends""","[""marshmello"",""anne-marie""]",TRUE,6,Monstercat,2016-05-13,Monstercat,2010,FALSE,26,5,2.23606797749979,TRUE,Friends,Pop,Pop,202.62,marshmello & anne-marie,Pop
nf,2018,"""Let You Down""","""nf""",TRUE,1,Capitol CMG Label Group,2015-03-31,Capitol CMG Label Group,2010,FALSE,29,0,0,FALSE,Let You Down,Pop,Nf,212.12,nf,Pop
6ix9ine,2018,"""Fefe""","[""6ix9ine"",""nicki minaj"",""murda beatz""]",TRUE,2,"ScumGang Records / TenThousand Projects, LLC",2018,"ScumGang Records; TenThousand Projects, LLC",2010,FALSE,31,1,1,TRUE,Fefe,Unknown,NA,179.404,6ix9ine & nicki minaj & murda beatz,NA
dan + shay,2018,"""Tequila""","""dan + shay""",TRUE,6,Warner Records,2018-01-10,Warner Records,2010,FALSE,32,5,2.23606797749979,TRUE,Tequila,Country,Country,196.746,dan + shay,Country
lauv,2018,"""I Like Me Better""","""lauv""",TRUE,1,Lauv,2017-05-19,Lauv,2010,FALSE,35,0,0,FALSE,I Like Me Better,Pop,Indie,197.436,lauv,Pop
offset,2018,"""Ric Flair Drip""","[""offset"",""metro boomin""]",TRUE,2,"Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",2017-10-30,"Slaughter Gang, LLC; Epic; Quality Control Music; Motown; Capitol; Boominati Worldwide; Republic",2010,TRUE,38,1,1,TRUE,Ric Flair Drip,Unknown,2017,172.8,offset & metro boomin,NA
lil pump,2018,"""Gucci Gang""","""lil pump""",TRUE,1,Warner Records,2017-08-31,Warner Records,2010,FALSE,44,0,0,FALSE,Gucci Gang,Rap,Hip-Hop,124.055,lil pump,Rap
lil dicky,2018,"""Freaky Friday""","[""lil dicky"",""chris brown""]",TRUE,1,Commission Records,2015-07-31,Commission Records,2010,FALSE,55,0,0,FALSE,Freaky Friday,Unknown,NA,216.631,lil dicky & chris brown,NA
rich the kid,2018,"""Plug Walk""","""rich the kid""",TRUE,1,Rich The Kid / (TDE/ISR PS),2018-03-30,Rich The Kid; (TDE; ISR PS),2010,FALSE,57,0,0,FALSE,Plug Walk,Rap,Rap,175.229,rich the kid,Rap
max,2018,"""Lights Down Low""","[""max"",""gnash""]",TRUE,1,RCA Records Label,2012-03-23,RCA Records Label,2010,FALSE,66,0,0,FALSE,Lights Down Low,Unknown,NA,223.846,max & gnash,NA
asap ferg,2018,"""Plain Jane""","[""asap ferg"",""nicki minaj""]",TRUE,1,AMB Digital,2016-02-02,AMB Digital,2010,FALSE,74,0,0,FALSE,Plain Jane,Unknown,NA,173.6,asap ferg & nicki minaj,NA
benny blanco,2018,"""Eastside""","[""benny blanco"",""halsey"",""khalid""]",TRUE,2,TeamSESH,2014-02-25,TeamSESH,2010,FALSE,77,1,1,TRUE,Eastside,Unknown,NA,170.769,benny blanco & halsey & khalid,NA
jay rock,2018,"""King's Dead""","[""jay rock"",""kendrick lamar"",""future"",""james blake""]",TRUE,1,Household Records,2017-06-22,Household Records,2010,FALSE,79,0,0,FALSE,King's Dead,Unknown,NA,229.67,jay rock & kendrick lamar & future & james blake,NA
nio garcía,2018,"""Te Boté""","[""nio garcía"",""darell"",""casper mágico"",""bad bunny"",""nicky jam"",""ozuna""]",TRUE,1,Magenta,2000-08-10,Magenta,2010,FALSE,81,0,0,FALSE,Te Boté,Unknown,NA,417.92,nio garcía & darell & casper mágico & bad bunny & nicky jam & ozuna,NA
n.e.r.d,2018,"""Lemon""","[""n.e.r.d"",""rihanna""]",TRUE,1,Columbia,2017-11-01,Columbia,2010,FALSE,83,0,0,FALSE,Lemon,Electronic,Hip-Hop,219.706,n.e.r.d & rihanna,Electronic
youngboy never broke again,2018,"""Outside Today""","""youngboy never broke again""",TRUE,1,"Never Broke Again, LLC",2017-08-04,"Never Broke Again, LLC",2010,FALSE,91,0,0,FALSE,Outside Today,Rap,Myspotigrambot,129.105,youngboy never broke again,Rap
lil nas,2019,"""Old Town Road""","[""lil nas"","""",""billy ray cyrus""]",TRUE,3,Columbia,2019-06-21,Columbia,2010,FALSE,1,2,1.4142135623730951,TRUE,Old Town Road,Unknown,NA,157.066,lil nas &  & billy ray cyrus,NA
billie eilish,2019,"""Bad Guy""","""billie eilish""",TRUE,12,Darkroom/Interscope Records,2019-03-29,Darkroom; Interscope Records,2010,TRUE,4,11,3.3166247903554,TRUE,Bad Guy,Pop,Electropop,194.087,billie eilish,Pop
lizzo,2019,"""Truth Hurts""","""lizzo""",TRUE,4,Nice Life/Atlantic,2019-04-17,Nice Life; Atlantic,2010,FALSE,13,3,1.7320508075688772,TRUE,Truth Hurts,Rnb,Hip-Hop,173.325,lizzo,Rnb
ava max,2019,"""Sweet but Psycho""","""ava max""",TRUE,2,Atlantic Records,2019-03-04,Atlantic Records,2010,FALSE,23,1,1,TRUE,Sweet but Psycho,Pop,Pop,187.436,ava max,Pop
dababy,2019,"""Suge""","""dababy""",TRUE,3,South Coast Music Group/Interscope Records,2019-03-01,South Coast Music Group; Interscope Records,2010,TRUE,24,2,1.4142135623730951,TRUE,Suge,Rap,2019,163.32,dababy,Rap
lewis capaldi,2019,"""Someone You Loved""","""lewis capaldi""",TRUE,3,Vertigo Berlin,2018-11-08,Vertigo Berlin,2010,FALSE,27,2,1.4142135623730951,TRUE,Someone You Loved,Pop,2010s,182.16,lewis capaldi,Pop
lil tecca,2019,"""Ransom""","""lil tecca""",TRUE,1,Republic Records,2019-08-30,Republic Records,2010,TRUE,28,0,0,FALSE,Ransom,Rap,2010s,131.24,lil tecca,NA
lil nas x,2019,"""Panini""","""lil nas x""",TRUE,4,Columbia,2019-06-21,Columbia,2010,FALSE,40,3,1.7320508075688772,TRUE,Panini,Rap,Trap,114.893,lil nas x,Rap
bad bunny,2019,"""Mia""","[""bad bunny"",""drake""]",TRUE,12,OVO Sound,2018-10-11,OVO Sound,2010,TRUE,44,11,3.3166247903554,TRUE,Mia,Unknown,NA,210.367,bad bunny & drake,NA
polo g,2019,"""Pop Out""","[""polo g"",""lil tjay""]",TRUE,2,Columbia,2019-06-07,Columbia,2010,FALSE,45,1,1,TRUE,Pop Out,Unknown,NA,166.56,polo g & lil tjay,NA
blueface,2019,"""Thotiana""","""blueface""",TRUE,1,Fifth Amendment Entertainment/eOne Music,2018-12-18,Fifth Amendment Entertainment; eOne Music,2010,FALSE,47,0,0,FALSE,Thotiana,Rap,Hip-Hop,129.264,blueface,Rap
sheck wes,2019,"""Mo Bamba""","""sheck wes""",TRUE,1,Cactus Jack Records/ G.O.O.D. Music/ Interscope Records,2018-10-05,Cactus Jack Records; G.O.O.D. Music; Interscope Records,2010,TRUE,49,0,0,FALSE,Mo Bamba,Unknown,Myspotigrambot,183.906,sheck wes,NA
morgan wallen,2019,"""Whiskey Glasses""","""morgan wallen""",TRUE,18,Big Loud,2018-04-27,Big Loud,2010,FALSE,52,17,4.123105625617661,TRUE,Whiskey Glasses,Pop,Country Pop,234.346,morgan wallen,Pop
dean lewis,2019,"""Be Alright""","""dean lewis""",TRUE,1,uncool records/Fueled By Ramen,2016-10-14,uncool records; Fueled By Ramen,2010,FALSE,54,0,0,FALSE,Be Alright,Pop,Pop,196.493,dean lewis,Pop
mustard,2019,"""Pure Water""","[""mustard"",""migos""]",TRUE,2,10 Summers Records/Interscope Records,2019-06-28,10 Summers Records; Interscope Records,2010,TRUE,55,1,1,TRUE,Pure Water,Unknown,Migos,192.47,mustard & migos,NA
blanco brown,2019,"""The Git Up""","""blanco brown""",TRUE,1,Broken Bow Records,2019-10-10,Broken Bow Records,2010,FALSE,56,0,0,FALSE,The Git Up,Country,Country,200.593,blanco brown,Country
