primary_artist,Year,Title,record_label,album_year,decade,is_major_label,reappears_after_first
bebe rexha,2018,"""Meant to Be""",Warner Records,2017-08-11,2010,FALSE,FALSE
camila cabello,2018,"""Havana""",Syco Music/Epic,2017-11-12,2010,TRUE,TRUE
post malone,2018,"""Rockstar""",Republic Records,2018-04-27,2010,TRUE,TRUE
post malone,2018,"""Psycho""",Republic Records,2018-04-27,2010,TRUE,TRUE
cardi b,2018,"""I Like It""",Atlantic/KSR,2018-04-05,2010,FALSE,TRUE
zedd,2018,"""The Middle""",Domino/Warner Records,2007-04-24,2010,FALSE,TRUE
drake,2018,"""In My Feelings""",Cash Money Records/Young Money Ent./Universal Rec.,2011-11-15,2010,FALSE,TRUE
maroon 5,2018,"""Girls Like You""",Maverick,2004-07-23,2010,FALSE,TRUE
drake,2018,"""Nice for What""",Cash Money/Drake LP6,2018-06-29,2010,FALSE,TRUE
juice wrld,2018,"""Lucid Dreams""",Juice WRLD Mixtape / ISR P&D,2018-05-04,2010,FALSE,TRUE
post malone,2018,"""Better Now""",Republic Records,2018-04-27,2010,TRUE,TRUE
bruno mars,2018,"""Finesse""",Atlantic Records,2016-11-17,2010,FALSE,TRUE
ella mai,2018,"""Boo'd Up""",10 Summers / Interscope PS,2017-02-22,2010,FALSE,TRUE
dua lipa,2018,"""New Rules""",Warner Records,2017-06-02,2010,FALSE,TRUE
xxxtentacion,2018,"""Sad!""","Bad Vibes Forever, LLC",2018-03-16,2010,FALSE,TRUE
camila cabello,2018,"""Never Be the Same""",Syco Music/Epic,2017-12-17,2010,TRUE,TRUE
khalid,2018,"""Love Lies""",RCA Records Label,2018-02-13,2010,FALSE,TRUE
ariana grande,2018,"""No Tears Left to Cry""",Republic Records,2018-08-17,2010,TRUE,TRUE
bazzi,2018,"""Mine""",ZZZ Entertainment,2018-01-25,2010,FALSE,TRUE
imagine dragons,2018,"""Thunder""",Kid Ina Korner / Interscope,2017-06-23,2010,FALSE,TRUE
blocboy jb,2018,"""Look Alive""",HOMEGROWN MAFIA S.A. DE C.V./Sony Music México-Latin,2017-10-25,2010,FALSE,FALSE
taylor swift,2018,"""Delicate""","Big Machine Records, LLC",2017-11-10,2010,FALSE,TRUE
lil baby,2018,"""Yes Indeed""","Quality Control Music, LLC",2018-05-18,2010,FALSE,TRUE
marshmello,2018,"""Friends""",Monstercat,2016-05-13,2010,FALSE,TRUE
halsey,2018,"""Bad at Love""",Astralwerks (ASW),2017-06-02,2010,FALSE,TRUE
tyga,2018,"""Taste""",Last Kings Music / EMPIRE,2018-05-16,2010,FALSE,TRUE
nf,2018,"""Let You Down""",Capitol CMG Label Group,2015-03-31,2010,FALSE,FALSE
g-eazy,2018,"""No Limit""",BPG/RVG/RCA Records,2017-12-13,2010,TRUE,TRUE
6ix9ine,2018,"""Fefe""","ScumGang Records / TenThousand Projects, LLC",2018,2010,FALSE,FALSE
dan + shay,2018,"""Tequila""",Warner Records,2018-01-10,2010,FALSE,TRUE
portugal. the man,2018,"""Feel It Still""",Polyvinyl Records,2017-04-07,2010,FALSE,TRUE
migos,2018,"""MotorSport""",Quality Control Music,2017-01-27,2010,FALSE,TRUE
lauv,2018,"""I Like Me Better""",Lauv,2017-05-19,2010,FALSE,FALSE
5 seconds of summer,2018,"""Youngblood""",Capitol,2018-04-12,2010,FALSE,TRUE
imagine dragons,2018,"""Whatever It Takes""",Kid Ina Korner / Interscope,2017-06-23,2010,FALSE,TRUE
offset,2018,"""Ric Flair Drip""","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",2017-10-30,2010,TRUE,TRUE
post malone,2018,"""I Fall Apart""",Universal Records,2016-12-09,2010,FALSE,TRUE
the weeknd,2018,"""Pray for Me""",Black Panther (TDE/DMG) PS,2018-02-09,2010,FALSE,TRUE
selena gomez,2018,"""Back to You""",UMGRI Interscope,2018-05-10,2010,FALSE,TRUE
travis scott,2018,"""Sicko Mode""",Cactus Jack / Epic,2018-08-03,2010,TRUE,TRUE
migos,2018,"""Walk It Talk It""",eOne Music,2006-10-03,2010,FALSE,TRUE
lil pump,2018,"""Gucci Gang""",Warner Records,2017-08-31,2010,FALSE,FALSE
g-eazy,2018,"""Him & I""",BPG/RVG/RCA Records,2017-12-15,2010,TRUE,TRUE
shawn mendes,2018,"""In My Blood""","QUESTION EVERYTHING, INC. / EMPIRE",2017-06-09,2010,FALSE,TRUE
kendrick lamar,2018,"""All the Stars""",A$AP Worldwide/Polo Grounds Music/RCA Records,2013,2010,TRUE,TRUE
migos,2018,"""Stir Fry""",Capitol Records,1998-07-14,2010,FALSE,TRUE
sam smith,2018,"""Too Good at Goodbyes""",Stag Records,2001-09-25,2010,FALSE,TRUE
kendrick lamar,2018,"""Love""",Top Dawg Entertainment,2011-07-26,2010,FALSE,TRUE
childish gambino,2018,"""This Is America""",Glassnote - VMG,2011-11-15,2010,FALSE,TRUE
drake,2018,"""Nonstop""",Cash Money/Drake LP6,2018-06-29,2010,FALSE,TRUE
kane brown,2018,"""Heaven""",RCA Records Label Nashville,2017-10-06,2010,FALSE,TRUE
cardi b,2018,"""Bodak Yellow""",Atlantic/KSR,2018-04-05,2010,FALSE,TRUE
lil dicky,2018,"""Freaky Friday""",Commission Records,2015-07-31,2010,FALSE,FALSE
6ix9ine,2018,"""Gummo""",TenThousand Projects,2017-05-14,2010,FALSE,FALSE
rich the kid,2018,"""Plug Walk""",Rich The Kid / (TDE/ISR PS),2018-03-30,2010,FALSE,FALSE
maroon 5,2018,"""Wait""",Treacherous Records,2008-09-09,2010,FALSE,TRUE
cardi b,2018,"""Be Careful""",Atlantic/KSR,2018-04-05,2010,FALSE,TRUE
selena gomez,2018,"""Wolves""",XL Recordings,2011-05-09,2010,FALSE,TRUE
cardi b,2018,"""Bartier Cardi""",Atlantic/KSR,2018-04-05,2010,FALSE,TRUE
ariana grande,2018,"""God Is a Woman""",Dangerous Woman,2016-04-19,2010,FALSE,TRUE
yg,2018,"""Big Bank""",Pro Bills,2018-06-07,2010,FALSE,TRUE
demi lovato,2018,"""Sorry Not Sorry""",Island Records,2017-09-29,2010,FALSE,TRUE
charlie puth,2018,"""How Long""",Seamless Music,2015-04-13,2010,FALSE,TRUE
max,2018,"""Lights Down Low""",RCA Records Label,2012-03-23,2010,FALSE,FALSE
khalid,2018,"""Young Dumb & Broke""",Fullsteam,2014-05-23,2010,FALSE,TRUE
calvin harris,2018,"""One Kiss""",Columbia,2014-10-31,2010,FALSE,TRUE
imagine dragons,2018,"""Natural""",Kid Ina Korner / Interscope,2018-11-09,2010,FALSE,TRUE
jason aldean,2018,"""You Make It Easy""","Aspire Music Group, LLC",2010-01-01,2010,FALSE,TRUE
ed sheeran,2018,"""Shape of You""",Fame On Fire,2017-01-29,2010,FALSE,TRUE
gucci mane,2018,"""I Get the Bag""",Warner Records,2011-03-18,2010,FALSE,TRUE
dj khaled,2018,"""No Brainer""",Epic/We The Best,2017-06-22,2010,TRUE,TRUE
asap ferg,2018,"""Plain Jane""",AMB Digital,2016-02-02,2010,FALSE,FALSE
miguel,2018,"""Sky Walker""",ByStorm Entertainment/RCA Records,2013-04-10,2010,TRUE,TRUE
thomas rhett,2018,"""Marry Me""",The Valory Music Co.,2017-09-08,2010,FALSE,TRUE
benny blanco,2018,"""Eastside""",TeamSESH,2014-02-25,2010,FALSE,TRUE
the weeknd,2018,"""Call Out My Name""",Universal Republic Records,2018-03-30,2010,FALSE,TRUE
jay rock,2018,"""King's Dead""",Household Records,2017-06-22,2010,FALSE,FALSE
marshmello,2018,"""Happier""",Monstercat,2016-05-13,2010,FALSE,TRUE
nio garcía,2018,"""Te Boté""",Magenta,2000-08-10,2010,FALSE,FALSE
florida georgia line,2018,"""Simple""",Big Smo Inc.,2012-06-15,2010,FALSE,TRUE
n.e.r.d,2018,"""Lemon""",Columbia,2017-11-01,2010,FALSE,FALSE
logic,2018,"""1-800-273-8255""",Def Jam Recordings,2017-05-05,2010,TRUE,TRUE
justin timberlake,2018,"""Say Something""",Jive,2002-11-04,2010,TRUE,TRUE
drake,2018,"""I'm Upset""",Cash Money/Drake LP6,2018-06-29,2010,FALSE,TRUE
kenny chesney,2018,"""Get Along""",Blue Chair Records/Warner Bros.,2018-07-27,2010,FALSE,TRUE
xxxtentacion,2018,"""Moonlight""","Bad Vibes Forever, LLC",2018-03-16,2010,FALSE,TRUE
maroon 5,2018,"""What Lovers Do""",Interscope Records*,2010,2010,FALSE,TRUE
nicky jam,2018,"""X""",Sony Music Latin,2018-04-27,2010,FALSE,TRUE
youngboy never broke again,2018,"""Outside Today""","Never Broke Again, LLC",2017-08-04,2010,FALSE,FALSE
ella mai,2018,"""Trip""",10 Summers / Interscope PS,2018-10-12,2010,FALSE,TRUE
daddy yankee,2018,"""Dura""",OWSLA,2013-01-22,2010,FALSE,TRUE
xxxtentacion,2018,"""Changes""","Bad Vibes Forever, LLC",2018-03-16,2010,FALSE,TRUE
brett young,2018,"""Mercy""",Reach Records,2010-06-22,2010,FALSE,TRUE
luke combs,2018,"""One Number Away""",River House Artists/Columbia Nashville,2017-06-02,2010,FALSE,TRUE
rae sremmurd,2018,"""Powerglide""",Mike WiLL Made-It,2018-05-04,2010,FALSE,TRUE
dua lipa,2018,"""IDGAF""",Warner Records,2017-06-02,2010,FALSE,TRUE
j balvin,2018,"""Mi Gente""",UMLE - Latino,2017-06-30,2010,FALSE,TRUE
imagine dragons,2018,"""Believer""",Kid Ina Korner / Interscope,2012-09-04,2010,FALSE,TRUE
lil nas,2019,"""Old Town Road""",Columbia,2019-06-21,2010,FALSE,TRUE
post malone,2019,"""Sunflower""",Universal Records,2016-12-09,2010,FALSE,TRUE
halsey,2019,"""Without Me""",Astralwerks (ASW),2017-06-02,2010,FALSE,TRUE
billie eilish,2019,"""Bad Guy""",Darkroom/Interscope Records,2019-03-29,2010,TRUE,TRUE
post malone,2019,"""Wow""",Republic Records,2019-03-15,2010,TRUE,TRUE
marshmello,2019,"""Happier""",Monstercat,2016-05-13,2010,FALSE,TRUE
ariana grande,2019,"""7 Rings""",Republic Records,2018-02-07,2010,TRUE,TRUE
khalid,2019,"""Talk""","Right Hand Music Group, LLC/RCA Records",2017-04-27,2010,TRUE,TRUE
travis scott,2019,"""Sicko Mode""",Cactus Jack / Epic,2018-08-03,2010,TRUE,TRUE
jonas brothers,2019,"""Sucker""",dope moves digital / presidential productions,2017-10-16,2010,FALSE,TRUE
panic! at the disco,2019,"""High Hopes""",Decaydance/Fueled By Ramen,2016-01-15,2010,FALSE,TRUE
ariana grande,2019,"""Thank U, Next""",Republic Records,2019-02-08,2010,TRUE,TRUE
lizzo,2019,"""Truth Hurts""",Nice Life/Atlantic,2019-04-17,2010,FALSE,TRUE
sam smith,2019,"""Dancing with a Stranger""",Def Jam Recordings,1992-07-28,2010,TRUE,TRUE
shawn mendes,2019,"""Señorita""","QUESTION EVERYTHING, INC. / EMPIRE",2017-06-09,2010,FALSE,TRUE
ed sheeran,2019,"""I Don't Care""",Warner Music Group - X5 Music Group,2018-06-22,2010,FALSE,TRUE
benny blanco,2019,"""Eastside""",TeamSESH,2014-02-25,2010,FALSE,TRUE
meek mill,2019,"""Going Bad""",MMG/Atlantic,2018-11-29,2010,FALSE,TRUE
lady gaga,2019,"""Shallow""",A Star is Born OST,2018-10-05,2010,FALSE,TRUE
khalid,2019,"""Better""",Darkroom,2018-04-19,2010,FALSE,TRUE
chris brown,2019,"""No Guidance""",Chris Brown Entertainment/RCA Records,2019-06-28,2010,TRUE,TRUE
maroon 5,2019,"""Girls Like You""",Maverick,2004-07-23,2010,FALSE,TRUE
ava max,2019,"""Sweet but Psycho""",Atlantic Records,2019-03-04,2010,FALSE,TRUE
dababy,2019,"""Suge""",South Coast Music Group/Interscope Records,2019-03-01,2010,TRUE,TRUE
j. cole,2019,"""Middle Child""",Roc Nation Records LLC,2014-12-09,2010,FALSE,TRUE
lil baby,2019,"""Drip Too Hard""","Quality Control Music, LLC",2018-05-18,2010,FALSE,TRUE
lewis capaldi,2019,"""Someone You Loved""",Vertigo Berlin,2018-11-08,2010,FALSE,TRUE
lil tecca,2019,"""Ransom""",Republic Records,2019-08-30,2010,TRUE,FALSE
shawn mendes,2019,"""If I Can't Have You""",Arista,2002-06-11,2010,FALSE,TRUE
post malone,2019,"""Goodbyes""",Republic Records,2019-09-06,2010,TRUE,TRUE
kodak black,2019,"""Zeze""",Atlantic Records,2018-10-11,2010,FALSE,TRUE
post malone,2019,"""Better Now""",Republic Records,2018-04-27,2010,TRUE,TRUE
5 seconds of summer,2019,"""Youngblood""",Capitol,2018-04-12,2010,FALSE,TRUE
drake,2019,"""Money in the Grave""",Republic Records,2019-06-15,2010,TRUE,TRUE
dan + shay,2019,"""Speechless""",Warner Records,2018-05-18,2010,FALSE,TRUE
ariana grande,2019,"""Break Up with Your Girlfriend, I'm Bored""",Republic Records,2018-02-07,2010,TRUE,TRUE
cardi b,2019,"""Please Me""",Atlantic/KSR,2019-02-14,2010,FALSE,TRUE
cardi b,2019,"""Money""",Atlantic Records,2017-12-20,2010,FALSE,TRUE
taylor swift,2019,"""You Need to Calm Down""",Taylor Swift,2019-08-20,2010,FALSE,TRUE
lil nas x,2019,"""Panini""",Columbia,2019-06-21,2010,FALSE,TRUE
a boogie wit da hoodie,2019,"""Look Back at It""",Highbridge the Label / Atlantic Records,2018-12-07,2010,FALSE,TRUE
21 savage,2019,"""A Lot""","Slaughter Gang, LLC/Epic Records",2018-12-21,2010,FALSE,TRUE
taylor swift,2019,"""Me!""","Big Machine Records, LLC",2017-11-10,2010,FALSE,TRUE
bad bunny,2019,"""Mia""",OVO Sound,2018-10-11,2010,TRUE,TRUE
polo g,2019,"""Pop Out""",Columbia,2019-06-07,2010,FALSE,TRUE
luke combs,2019,"""Beautiful Crazy""",River House Artists/Columbia Nashville,2018-06-01,2010,FALSE,TRUE
blueface,2019,"""Thotiana""",Fifth Amendment Entertainment/eOne Music,2018-12-18,2010,FALSE,FALSE
juice wrld,2019,"""Lucid Dreams""",Juice WRLD Mixtape / ISR P&D,2018-05-04,2010,FALSE,TRUE
sheck wes,2019,"""Mo Bamba""",Cactus Jack Records/ G.O.O.D. Music/ Interscope Records,2018-10-05,2010,TRUE,FALSE
ed sheeran,2019,"""Beautiful People""",Atlantic Records UK,2019-06-28,2010,FALSE,TRUE
gucci mane,2019,"""Wake Up in the Sky""",Guwop Enterprises/Atlantic,2018-09-13,2010,FALSE,TRUE
morgan wallen,2019,"""Whiskey Glasses""",Big Loud,2018-04-27,2010,FALSE,TRUE
blake shelton,2019,"""God's Country""",Warner Records,2019-03-29,2010,FALSE,TRUE
dean lewis,2019,"""Be Alright""",uncool records/Fueled By Ramen,2016-10-14,2010,FALSE,FALSE
mustard,2019,"""Pure Water""",10 Summers Records/Interscope Records,2019-06-28,2010,TRUE,TRUE
blanco brown,2019,"""The Git Up""",Broken Bow Records,2019-10-10,2010,FALSE,FALSE
dj snake,2019,"""Taki Taki""",DJ Snake Def Jam,2016-08-05,2010,FALSE,TRUE
ellie goulding,2019,"""Close to Me""",Polydor Records,2018-10-24,2010,FALSE,TRUE
calboy,2019,"""Envy Me""",Polo Grounds Music/RCA Records,2018-12-13,2010,TRUE,FALSE
lauren daigle,2019,"""You Say""",Centricity Music/Warner Records,2018-09-07,2010,FALSE,FALSE
panic! at the disco,2019,"""Hey Look Ma, I Made It""",Decaydance Records / Fueled By Ramen,2005-09-27,2010,FALSE,TRUE
post malone,2019,"""Circles""",Republic Records,2019-09-04,2010,TRUE,TRUE
luke combs,2019,"""Beer Never Broke My Heart""",River House Artists/Columbia Nashville,2019-11-08,2010,FALSE,TRUE
young thug,2019,"""The London""",300 Entertainment,2016-12-08,2010,FALSE,TRUE
daddy yankee,2019,"""Con Calma""",El Cartel Records (EC3),2019-01-24,2010,FALSE,TRUE
ynw melly,2019,"""Murder on My Mind""",YNW Melly,2017-10-16,2010,FALSE,TRUE
billie eilish,2019,"""When the Party's Over""",Magenta,2005-02-28,2010,FALSE,TRUE
city girls,2019,"""Act Up""",Quality Control Music/Motown Records,2018-11-16,2010,FALSE,FALSE
cardi b,2019,"""I Like It""",Atlantic/KSR,2018-04-05,2010,FALSE,TRUE
shaed,2019,"""Trampoline""",Photo Finish Records,2018-09-21,2010,FALSE,TRUE
flipp dinero,2019,"""Leave Me Alone""",Cinematic/Epic/We The Best,2018-09-01,2010,TRUE,FALSE
ariana grande,2019,"""Breathin""",Republic Records,2018-08-17,2010,TRUE,TRUE
billie eilish,2019,"""Bury a Friend""",Darkroom/Interscope Records,2019-03-29,2010,TRUE,TRUE
lil baby,2019,"""Close Friends""","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",2018-10-05,2010,FALSE,TRUE
pinkfong,2019,"""Baby Shark""","Smart Study Co., Ltd.",2017-07-27,2010,FALSE,FALSE
saweetie,2019,"""My Type""",ICY/Artistry Records/Warner Records,2019-03-29,2010,FALSE,TRUE
yk osiris,2019,"""Worth It""",Capitol Records,1996-04-02,2010,FALSE,FALSE
jonas brothers,2019,"""Only Human""",Comedy Central Records,2009-09-10,2010,FALSE,TRUE
luke bryan,2019,"""Knockin' Boots""",H-TOWN MUSIC INC.,1993-01-28,2010,FALSE,TRUE
ella mai,2019,"""Trip""",10 Summers / Interscope PS,2018-10-12,2010,FALSE,TRUE
lee brice,2019,"""Rumor""",Curb Records,2012-04-24,2010,FALSE,TRUE
a boogie wit da hoodie,2019,"""Swervin""",Highbridge The Label,2016-09-16,2010,FALSE,TRUE
sam smith,2019,"""How Do You Sleep?""",Clear Label Records,2010-11-23,2010,FALSE,TRUE
lil baby,2019,"""Baby""","Quality Control Music, LLC",2018-05-18,2010,FALSE,TRUE
thomas rhett,2019,"""Look What God Gave Her""",The Valory Music Co.,2019-05-31,2010,FALSE,TRUE
kane brown,2019,"""Good as You""",RCA Records Label Nashville,2019-05-17,2010,FALSE,TRUE
offset,2019,"""Clout""",Quality Control Music/Motown Records,2019-02-22,2010,FALSE,TRUE
khalid,2019,"""Love Lies""",RCA Records Label,2018-02-13,2010,FALSE,TRUE
marshmello,2019,"""One Thing Right""",Joytime Collective,2019-06-21,2010,FALSE,TRUE
megan thee stallion,2019,"""Cash Shit""",300 Entertainment,2019-05-16,2010,FALSE,TRUE
dan + shay,2019,"""Tequila""",Warner Records,2018-01-10,2010,FALSE,TRUE
nle choppa,2019,"""Shotta Flow""",Warner Records,2019-07-23,2010,FALSE,TRUE
megan thee stallion,2019,"""Hot Girl Summer""",300 Entertainment,2019-08-08,2010,FALSE,TRUE
florida georgia line,2019,"""Talk You Out of It""",BMLG Records,2019-02-15,2010,FALSE,TRUE
bazzi,2019,"""Beautiful""",iamcosmic,2018-04-12,2010,FALSE,TRUE
chase rice,2019,"""Eyes on You""","BahdGuys Entertainment Limited, under exclusive license to Jungle Entertainment Ventures",2017-08-18,2010,FALSE,TRUE
dan + shay,2019,"""All to Myself""",Freshnut Records,2015,2010,FALSE,TRUE
ariana grande,2019,"""Boyfriend""",Republic Records,2019-08-02,2010,TRUE,TRUE
pink,2019,"""Walk Me Home""",RCA Records Label,2019-02-20,2010,FALSE,TRUE
juice wrld,2019,"""Robbery""",Quality Control Music/Motown Records/Capitol Records,2018-10-19,2010,FALSE,TRUE
the weeknd,2020,"""Blinding Lights""",Republic Records,2020-03-20,2020,TRUE,TRUE
post malone,2020,"""Circles""",Republic Records,2019-09-04,2020,TRUE,TRUE
roddy ricch,2020,"""The Box""",Bird Vision Entertainment,2018-11-02,2020,FALSE,TRUE
dua lipa,2020,"""Don't Start Now""",Warner Records,2019-10-31,2020,FALSE,TRUE
dababy,2020,"""Rockstar""",South Coast Music Group/Interscope Records,2019-03-01,2020,TRUE,TRUE
harry styles,2020,"""Adore You""",Columbia,2019-12-13,2020,FALSE,TRUE
future,2020,"""Life Is Good""",Parlophone UK,2001,2020,FALSE,TRUE
maroon 5,2020,"""Memories""",Interscope Records*,2010,2020,FALSE,TRUE
maren morris,2020,"""The Bones""",Columbia Nashville,2019-03-08,2020,FALSE,TRUE
lewis capaldi,2020,"""Someone You Loved""",Vertigo Berlin,2018-11-08,2020,FALSE,TRUE
doja cat,2020,"""Say So""",Kemosabe Records/RCA Records,2019-11-07,2020,TRUE,TRUE
gabby barrett,2020,"""I Hope""",Aftermath,2018-08-31,2020,TRUE,TRUE
jack harlow,2020,"""Whats Poppin""",Generation Now/Atlantic,2020-03-13,2020,FALSE,TRUE
tones,2020,"""Dance Monkey""",Elektra (NEK),2019-08-29,2020,FALSE,FALSE
megan thee stallion,2020,"""Savage""",300 Entertainment,2020-03-06,2020,FALSE,TRUE
arizona zervas,2020,"""Roxanne""",Arizona Zervas,2018-09-13,2020,FALSE,FALSE
justin bieber,2020,"""Intentions""","Genie Music Corporation, Stone Music Entertainment",2016-10-20,2020,FALSE,TRUE
billie eilish,2020,"""Everything I Wanted""",Darkroom/Interscope Records,2019-11-13,2020,TRUE,TRUE
saint jhn,2020,"""Roses (Imanbek remix)""",Craft Recordings,2019-09-13,2020,FALSE,FALSE
harry styles,2020,"""Watermelon Sugar""",Magenta,2000-08-10,2020,FALSE,TRUE
lewis capaldi,2020,"""Before You Go""",PRO ERA / EMPIRE,2012-06-12,2020,FALSE,TRUE
trevor daniel,2020,"""Falling""",Sin Anestesia distributed by Altafonte,2016-10-21,2020,FALSE,FALSE
dan + shay,2020,"""10,000 Hours""",Warner Music Nashville,2019-10-04,2020,FALSE,TRUE
cardi b,2020,"""WAP""",Atlantic/KSR,2020-08-06,2020,FALSE,TRUE
mustard,2020,"""Ballin'""",10 Summers Records/Interscope Records,2019-06-28,2020,TRUE,TRUE
blackbear,2020,"""Hot Girl Bummer""",Alamo,2019-12-13,2020,FALSE,TRUE
lil mosey,2020,"""Blueberry Faygo""",Mogul Vision/Interscope Records,2020-02-06,2020,TRUE,FALSE
the weeknd,2020,"""Heartless""",Republic Records,2020-03-20,2020,TRUE,TRUE
dababy,2020,"""Bop""",South Coast Music Group/Interscope Records,2019-09-27,2020,TRUE,TRUE
selena gomez,2020,"""Lose You to Love Me""",UMGRI Interscope,2018-05-10,2020,FALSE,TRUE
lizzo,2020,"""Good as Hell""",Aftermath,2012,2020,TRUE,TRUE
drake,2020,"""Toosie Slide""",OVO,2020-04-02,2020,FALSE,TRUE
dua lipa,2020,"""Break My Heart""",Warner Records,2020-03-25,2020,FALSE,TRUE
morgan wallen,2020,"""Chasin' You""",Big Loud,2018-04-27,2020,FALSE,TRUE
jawsh 685,2020,"""Savage Love (Laxed – Siren Beat)""",Columbia,2020-06-09,2020,FALSE,FALSE
chris brown,2020,"""No Guidance""",Chris Brown Entertainment/RCA Records,2019-06-28,2020,TRUE,TRUE
camila cabello,2020,"""My Oh My""",Syco Music/Epic,2017-11-12,2020,TRUE,TRUE
bts,2020,"""Dynamite""",BIGHIT MUSIC,2020-08-28,2020,FALSE,TRUE
chris brown,2020,"""Go Crazy""",Chris Brown Entertainment/300 Entertainment/RCA Records,2020-05-08,2020,TRUE,TRUE
roddy ricch,2020,"""High Fashion""",Atlantic Records,2019-12-06,2020,TRUE,TRUE
drake,2020,"""Laugh Now Cry Later""",OVO,2020-08-14,2020,FALSE,TRUE
lil baby,2020,"""Woah""","Quality Control Music, LLC",2018-05-18,2020,FALSE,TRUE
powfu,2020,"""Death Bed""",Roc Nation Records LLC,2014-12-09,2020,FALSE,FALSE
shawn mendes,2020,"""Señorita""","QUESTION EVERYTHING, INC. / EMPIRE",2017-06-09,2020,FALSE,TRUE
travis scott,2020,"""Highest in the Room""",Cactus Jack/Epic,2019-10-04,2020,TRUE,TRUE
billie eilish,2020,"""Bad Guy""",Darkroom/Interscope Records,2019-03-29,2020,TRUE,TRUE
24kgoldn,2020,"""Mood""",Records/Columbia,2020-11-06,2020,FALSE,TRUE
lady gaga,2020,"""Rain on Me""",Psychopathic,2012-08-14,2020,FALSE,TRUE
pop smoke,2020,"""For the Night""",Victor Victor Worldwide,2020-07-03,2020,FALSE,TRUE
black eyed peas,2020,"""Ritmo (Bad Boys for Life)""",Volcano,1999-10-12,2020,FALSE,TRUE
rod wave,2020,"""Heart on Ice""",Alamo,2019-06-14,2020,FALSE,TRUE
blake shelton,2020,"""Nobody but You""",Black Panther (TDE/DMG) PS,2018-02-09,2020,FALSE,TRUE
shaed,2020,"""Trampoline""",Photo Finish Records,2018-09-21,2020,FALSE,TRUE
juice wrld,2020,"""Come & Go""",Quality Control Music/Motown Records/Capitol Records,2018-10-19,2020,FALSE,TRUE
lizzo,2020,"""Truth Hurts""",Nice Life/Atlantic,2019-04-17,2020,FALSE,TRUE
jp saxe,2020,"""If the World Was Ending""",Orange Leisure,2010-08-23,2020,FALSE,FALSE
lil baby,2020,"""We Paid""",Quality Control/Motown Records,2020-05-01,2020,FALSE,TRUE
justin bieber,2020,"""Yummy""",RBMG/Def Jam,2020-01-03,2020,FALSE,TRUE
old dominion,2020,"""One Man Band""",RCA Records Label Nashville,2019-10-25,2020,FALSE,TRUE
jason aldean,2020,"""Got What I Got""",Broken Bow Records,2007-05-29,2020,FALSE,TRUE
surfaces,2020,"""Sunday Best""","Surfaces Music / TenThousand Projects, LLC",2019-01-06,2020,FALSE,FALSE
eminem,2020,"""Godzilla""",Columbia,1977,2020,FALSE,TRUE
juice wrld,2020,"""Bandit""",Grade A Productions/Interscope Records,2019-03-08,2020,TRUE,TRUE
staysolidrocky,2020,"""Party Girl""",Columbia,2020-04-21,2020,FALSE,FALSE
maddie,2020,"""Die from a Broken Heart""",Mercury Nashville,2018-10-19,2020,FALSE,FALSE
